"seq","market","asset","outcome","book_side","level","price","size","notional_usd","cumulative_size","cumulative_notional_usd","captured_at","due_local","slug","token"
"5","15:50-15:55","BTC","Down","Bid","33","0.17","18","3.06","18104.54","6094.13","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","34","0.16","47","7.52","18151.54","6101.65","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","35","0.15","2180.33","327.0495","20331.87","6428.6995","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","36","0.14","28","3.92","20359.87","6432.6195","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","37","0.13","67","8.71","20426.87","6441.3295","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","38","0.12","67","8.04","20493.87","6449.3695","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","39","0.11","260","28.6","20753.87","6477.9695","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","40","0.1","3893","389.3","24646.87","6867.2695","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","41","0.09","661.56","59.5404","25308.43","6926.8099","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","42","0.08","752.5","60.2","26060.93","6987.0099","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","43","0.07","1022.86","71.6002","27083.79","7058.6101","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","44","0.06","1082.65","64.959","28166.44","7123.5691","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","45","0.05","1321","66.05","29487.44","7189.6191","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","46","0.04","1466.75","58.67","30954.19","7248.2891","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","47","0.03","12120.82","363.6246","43075.01","7611.9137","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","48","0.02","3081.36","61.6272","46156.37","7673.5409","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Down","Bid","49","0.01","13922.22","139.2222","60078.59","7812.7631","2026-07-04T15:49:30.0150440+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","67005875821306988845089085369942161077404502416766969680691076746113270097402"
"5","15:50-15:55","BTC","Up","Ask","1","0.51","419.09","213.7359","419.09","213.7359","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","2","0.52","228.25","118.69","647.34","332.4259","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","3","0.53","358.45","189.9785","1005.79","522.4044","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","4","0.54","496.55","268.137","1502.34","790.5414","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","5","0.55","1066.98","586.839","2569.32","1377.3804","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","6","0.56","557.26","312.0656","3126.58","1689.446","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","7","0.57","378.25","215.6025","3504.83","1905.0485","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","8","0.58","408.7","237.046","3913.53","2142.0945","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","9","0.59","359.15","211.8985","4272.68","2353.993","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","10","0.6","523","313.8","4795.68","2667.793","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","11","0.61","493.63","301.1143","5289.31","2968.9073","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","12","0.62","360.84","223.7208","5650.15","3192.6281","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","13","0.63","780.24","491.5512","6430.39","3684.1793","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","14","0.64","850.47","544.3008","7280.86","4228.4801","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","15","0.65","1213.19","788.5735","8494.05","5017.0536","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","16","0.66","610.32","402.8112","9104.37","5419.8648","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","17","0.67","815.61","546.4587","9919.98","5966.3235","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","18","0.68","696.14","473.3752","10616.12","6439.6987","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","19","0.69","859.04","592.7376","11475.16","7032.4363","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","20","0.7","1012.32","708.624","12487.48","7741.0603","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","21","0.71","620.35","440.4485","13107.83","8181.5088","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","22","0.72","632.71","455.5512","13740.54","8637.06","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","23","0.73","390","284.7","14130.54","8921.76","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","24","0.74","270","199.8","14400.54","9121.56","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","25","0.75","385","288.75","14785.54","9410.31","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","26","0.76","775","589","15560.54","9999.31","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","27","0.77","100","77","15660.54","10076.31","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","28","0.78","705","549.9","16365.54","10626.21","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","29","0.79","857","677.03","17222.54","11303.24","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","30","0.8","797","637.6","18019.54","11940.84","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","31","0.81","31","25.11","18050.54","11965.95","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","32","0.82","36","29.52","18086.54","11995.47","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","33","0.83","18","14.94","18104.54","12010.41","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","34","0.84","47","39.48","18151.54","12049.89","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","35","0.85","2180.33","1853.2805","20331.87","13903.1705","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","36","0.86","28","24.08","20359.87","13927.2505","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","37","0.87","67","58.29","20426.87","13985.5405","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","38","0.88","67","58.96","20493.87","14044.5005","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","39","0.89","260","231.4","20753.87","14275.9005","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","40","0.9","3893","3503.7","24646.87","17779.6005","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","41","0.91","661.56","602.0196","25308.43","18381.6201","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","42","0.92","752.5","692.3","26060.93","19073.9201","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","43","0.93","1022.86","951.2598","27083.79","20025.1799","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","44","0.94","1082.65","1017.691","28166.44","21042.8709","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","45","0.95","1321","1254.95","29487.44","22297.8209","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","46","0.96","1466.75","1408.08","30954.19","23705.9009","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","47","0.97","12120.82","11757.1954","43075.01","35463.0963","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","48","0.98","3081.36","3019.7328","46156.37","38482.8291","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Ask","49","0.99","13922.22","13782.9978","60078.59","52265.8269","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","1","0.5","1413.42","706.71","1413.42","706.71","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","2","0.49","100.3","49.147","1513.72","755.857","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","3","0.48","222.61","106.8528","1736.33","862.7098","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","4","0.47","256.45","120.5315","1992.78","983.2413","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","5","0.46","696.55","320.413","2689.33","1303.6543","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","6","0.45","1138.98","512.541","3828.31","1816.1953","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","7","0.44","1068.26","470.0344","4896.57","2286.2297","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","8","0.43","469.25","201.7775","5365.82","2488.0072","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","9","0.42","499.7","209.874","5865.52","2697.8812","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","10","0.41","450.15","184.5615","6315.67","2882.4427","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","11","0.4","965.32","386.128","7280.99","3268.5707","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","12","0.39","493.63","192.5157","7774.62","3461.0864","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","13","0.38","350.84","133.3192","8125.46","3594.4056","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","14","0.37","755.24","279.4388","8880.7","3873.8444","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","15","0.36","850.47","306.1692","9731.17","4180.0136","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","16","0.35","1213.19","424.6165","10944.36","4604.6301","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","17","0.34","610.32","207.5088","11554.68","4812.1389","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","18","0.33","815.61","269.1513","12370.29","5081.2902","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","19","0.32","696.14","222.7648","13066.43","5304.055","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","20","0.31","829.04","257.0024","13895.47","5561.0574","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","21","0.3","1022.32","306.696","14917.79","5867.7534","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","22","0.29","676.35","196.1415","15594.14","6063.8949","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","23","0.28","632.71","177.1588","16226.85","6241.0537","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","24","0.27","390","105.3","16616.85","6346.3537","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","25","0.26","270","70.2","16886.85","6416.5537","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","26","0.25","385","96.25","17271.85","6512.8037","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","27","0.24","775","186","18046.85","6698.8037","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","28","0.23","100","23","18146.85","6721.8037","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","29","0.22","705","155.1","18851.85","6876.9037","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","30","0.21","837","175.77","19688.85","7052.6737","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","31","0.2","797","159.4","20485.85","7212.0737","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","32","0.19","31","5.89","20516.85","7217.9637","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","33","0.18","36","6.48","20552.85","7224.4437","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","34","0.17","18","3.06","20570.85","7227.5037","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","35","0.16","47","7.52","20617.85","7235.0237","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","36","0.15","2180.33","327.0495","22798.18","7562.0732","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","37","0.14","28","3.92","22826.18","7565.9932","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","38","0.13","67","8.71","22893.18","7574.7032","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","39","0.12","67","8.04","22960.18","7582.7432","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","40","0.11","260","28.6","23220.18","7611.3432","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","41","0.1","3893","389.3","27113.18","8000.6432","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","42","0.09","661.56","59.5404","27774.74","8060.1836","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","43","0.08","752.5","60.2","28527.24","8120.3836","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","44","0.07","1022.86","71.6002","29550.1","8191.9838","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","45","0.06","1087.65","65.259","30637.75","8257.2428","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","46","0.05","1321","66.05","31958.75","8323.2928","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
"5","15:50-15:55","BTC","Up","Bid","47","0.04","1481.75","59.27","33440.5","8382.5628","2026-07-04T15:49:30.2964891+03:00","2026-07-04 15:49:30","btc-updown-5m-1783169400","75174758634903797724984004492728549040321624498341379942249978899079497375768"
